step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
370,285242.34,45354.0,0.0,153010.85,438253.2,0,False,True,False,False,False,0
611,246135.8658955734,246135.8658955734,0.0,0.0,0.0,0,False,False,False,False,True,1
327,6321120.73,0.0,0.0,9462205.05,15783325.78,0,False,False,False,False,True,0
22,143656.71594508272,143656.71594508272,0.0,0.0,0.0,0,False,False,False,False,True,1
210,2712720.864196396,2712720.864196396,0.0,5407043.939765224,8119764.803961621,0,False,True,False,False,False,1
594,217357.58,217357.58,0.0,8844811.88,9062169.46,0,False,True,False,False,False,1
202,88907.55,0.0,0.0,2525801.45,2614709.0,0,False,True,False,False,False,0
311,2741618.61,0.0,0.0,3359698.79,6101317.4,0,False,False,False,False,True,0
335,3546.86,35296.0,31749.14,0.0,0.0,0,False,False,False,True,False,0
314,2097846.1316759824,2097846.1316759824,0.0,0.0,2097846.1316759824,0,False,True,False,False,False,1
236,17376.09,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
235,401156.02024023107,401156.02024023107,0.0,0.0,0.0,0,False,False,False,False,True,1
16,13682.0,9583.07,0.0,0.0,0.0,0,False,False,False,True,False,0
294,38867.1542061813,38867.1542061813,0.0,9181853.584694387,9220720.73890057,0,False,True,False,False,False,1
403,39775.97,12901.0,0.0,0.0,39775.97,0,False,True,False,False,False,0
552,10000000.0,10000000.0,0.0,306757.8191735411,10306757.81917354,0,False,True,False,False,False,1
732,417129.11,417129.11,0.0,0.0,0.0,0,False,False,False,False,True,1
300,2163.57,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
577,504773.9227194718,504773.9227194718,0.0,0.0,504773.9227194718,0,False,True,False,False,False,1
320,388657.89712222357,388657.89712222357,0.0,0.0,0.0,0,False,False,False,False,True,1
19,5485.55,233545.26,228059.72,0.0,0.0,0,False,False,False,True,False,0
326,67117.38,0.0,0.0,86632.22,153749.6,0,False,True,False,False,False,0
274,5052211.09,5052211.09,0.0,6890050.56,11942261.64,0,False,True,False,False,False,1
60,45807.51,45807.51,0.0,0.0,0.0,0,False,False,False,False,True,1
302,455036.25,24588.0,479624.25,87321.09,0.0,0,True,False,False,False,False,0
598,983586.9365670754,983586.9365670754,0.0,0.0,983586.9365670754,0,False,True,False,False,False,1
285,7720.02,814.0,0.0,0.0,0.0,0,False,False,False,True,False,0
174,1915986.242782585,1915986.242782585,0.0,0.0,0.0,0,False,False,False,False,True,1
564,30245.46,30245.46,0.0,178594.07,208839.53,0,False,True,False,False,False,1
710,30291.1,29761.0,0.0,0.0,0.0,0,False,False,False,True,False,0
17,23997.94,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
149,50434.82282907377,50434.82282907377,0.0,312128.0109689848,362562.8242848408,0,False,True,False,False,False,1
201,4325.38,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
374,7466.12,7466.12,0.0,0.0,7466.12,0,False,True,False,False,False,1
522,545780.7,545780.7,0.0,0.0,0.0,0,False,False,False,False,True,1
77,1036705.1901601481,1036705.1901601481,0.0,0.0,0.0,0,False,False,False,False,True,1
193,266351.6,266351.6,0.0,0.0,266351.6,0,False,True,False,False,False,1
568,3084598.3238081653,3084598.3238081653,0.0,0.0,0.0,0,False,False,False,False,True,1
550,4313.87,72084.0,67770.13,0.0,0.0,0,False,False,False,True,False,0
555,49388.69367936569,49388.69367936569,0.0,896771.8010915775,946160.5000041999,0,False,True,False,False,False,1
191,3795.27,164.0,0.0,0.0,0.0,0,False,False,False,True,False,0
163,36544.04,32619.0,0.0,397983.67,434527.71,0,False,True,False,False,False,0
260,4020284.221334828,4020284.221334828,0.0,219889.76999626536,4240173.991331093,0,False,True,False,False,False,1
188,432544.51,17470944.94,17903489.45,2003922.98,1571378.47,0,True,False,False,False,False,0
414,10000000.0,10000000.0,0.0,0.0,10000000.0,0,False,True,False,False,False,1
161,9749.84,107804.0,98054.16,0.0,0.0,0,False,False,False,True,False,0
652,762782.66,762782.66,0.0,0.0,0.0,0,False,False,False,False,True,1
296,530134.4930629953,530134.4930629953,0.0,0.0,0.0,0,False,False,False,False,True,1
370,219265.82,32640.0,0.0,256137.35,475403.17,0,False,True,False,False,False,0
94,38479.06,20710.0,0.0,0.0,38479.06,0,False,False,False,False,True,0
106,2947083.597385475,2947083.597385475,0.0,0.0,0.0,0,False,False,False,False,True,1
252,241006.03,3222295.56,3463301.59,614781.5,373775.47,0,True,False,False,False,False,0
547,311515.6,459877.0,148361.4,0.0,311515.6,0,False,True,False,False,False,0
345,3286.58,127879.97,124593.38,0.0,0.0,0,False,False,False,True,False,0
331,6715.69,53986.0,47270.31,0.0,0.0,0,False,False,False,True,False,0
320,5813.250142726289,5813.250142726289,0.0,0.0,0.0,0,False,False,False,False,True,1
552,355691.8750636111,355691.8750636111,0.0,562616.5763400196,918308.4514036305,0,False,True,False,False,False,1
303,41894.18,20848.0,62742.18,0.0,0.0,0,True,False,False,False,False,0
465,1760061.57,1760061.57,0.0,142305.44,1902367.02,0,False,True,False,False,False,1
57,354441.19,354441.19,0.0,452296.45,806737.65,0,False,True,False,False,False,1
656,5060.72,21107.0,16046.28,0.0,0.0,0,False,False,False,True,False,0
528,2173367.35,2173367.35,0.0,0.0,0.0,0,False,False,False,False,True,1
522,94996.43,0.0,0.0,639096.38,734092.81,0,False,True,False,False,False,0
238,592162.6762192909,592162.6762192909,0.0,0.0,0.0,0,False,False,False,False,True,1
394,225437.57,507.0,0.0,144452.69,369890.26,0,False,True,False,False,False,0
161,14346.18,71288.24,56942.06,0.0,0.0,0,False,False,False,True,False,0
396,26674.27,2491466.12,2518140.39,3229073.16,3498771.98,0,True,False,False,False,False,0
125,1457187.14774523,1457187.14774523,0.0,0.0,0.0,0,False,False,False,False,True,1
135,38021.1,11129.0,0.0,0.0,0.0,0,False,False,False,True,False,0
374,43645.69,0.0,0.0,503471.76,547117.45,0,False,False,False,False,True,0
233,264305.85,985.0,265290.85,2980231.94,2715926.1,0,True,False,False,False,False,0
312,56081.82643394,56081.82643394,0.0,0.0,0.0,0,False,False,False,False,True,1
402,339038.47,0.0,0.0,951355.12,1290393.59,0,False,True,False,False,False,0
374,57318.05968575047,57318.05968575047,0.0,0.0,57318.05968575047,0,False,True,False,False,False,1
205,251717.29,0.0,0.0,1764950.34,2000401.99,0,False,True,False,False,False,0
356,5457.669227951425,5457.669227951425,0.0,2891427.416238301,2896885.0892713545,0,False,True,False,False,False,1
330,190365.25,101.0,190466.25,0.0,0.0,0,True,False,False,False,False,0
141,1538.14,4062.0,2523.86,0.0,0.0,0,False,False,False,True,False,0
424,5475018.52,5475018.52,0.0,205724.59,5680743.11,0,False,True,False,False,False,1
40,504008.52,52468.0,0.0,1384306.34,1888314.86,0,False,True,False,False,False,0
202,74135.7,369032.0,443167.7,3752948.03,3678812.33,0,True,False,False,False,False,0
528,1016302.6,1016302.6,0.0,1149447.1,2165749.7,0,False,True,False,False,False,1
373,1231873.874296002,1231873.874296002,0.0,5491.458606472621,1237365.3329024748,0,False,True,False,False,False,1
132,428158.72,0.0,0.0,920895.58,1349054.3,0,False,True,False,False,False,0
712,6514.47,6514.47,0.0,0.0,0.0,0,False,False,False,False,True,1
287,5392362.273912141,5392362.273912141,0.0,0.0,0.0,0,False,False,False,False,True,1
402,5589.57,48347.53,42757.96,0.0,0.0,0,False,False,False,True,False,0
505,781020.3627945625,781020.3627945625,0.0,223352.1378837506,1004372.5006783131,0,False,True,False,False,False,1
158,49902.74935513848,49902.74935513848,0.0,0.0,0.0,0,False,False,False,False,True,1
398,2420468.907311827,2420468.907311827,0.0,1310464.1040957954,3730933.01659117,0,False,True,False,False,False,1
41,7446587.817672922,7446587.817672922,0.0,530956.0269094107,7977543.839784008,0,False,True,False,False,False,1
237,62944.23,0.0,0.0,5232850.58,5295794.81,0,False,True,False,False,False,0
370,2196.71,40274.0,38077.29,0.0,0.0,0,False,False,False,True,False,0
202,166782.45,256931.0,90148.55,0.0,166782.45,0,False,True,False,False,False,0
325,13907.76,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
697,252533.48447126156,252533.48447126156,0.0,0.0,252533.48447126156,0,False,True,False,False,False,1
561,217416.84786677707,217416.84786677707,0.0,0.0,0.0,0,False,False,False,False,True,1
687,238247.53,109294.01,347541.54,775009.61,536762.08,0,True,False,False,False,False,0
559,730055.9621439135,730055.9621439135,0.0,86300.73354270293,816356.6956866165,0,False,True,False,False,False,1
575,724822.1390469868,724822.1390469868,0.0,458947.16559458495,1183769.3046415718,0,False,True,False,False,False,1
730,1665334.68,1665334.68,0.0,0.0,0.0,0,False,False,False,False,True,1
36,99573.07,0.0,0.0,791846.48,891419.54,0,False,False,False,False,True,0
37,212568.3001414403,212568.3001414403,0.0,0.0,0.0,0,False,False,False,False,True,1
255,98590.67,0.0,0.0,1134746.49,1233337.16,0,False,True,False,False,False,0
406,76976.59,0.0,0.0,354677.72,431654.31,0,False,True,False,False,False,0
692,6856104.02,6856104.02,0.0,751321.25,7607425.27,0,False,True,False,False,False,1
663,212462.8057433405,212462.8057433405,0.0,193882.09282641625,406344.8930332534,0,False,True,False,False,False,1
306,10737.93,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
14,112836.09,0.0,0.0,177295.56,189457.33,0,False,True,False,False,False,0
554,272603.8474729208,272603.8474729208,0.0,578471.9565930524,851075.8040659731,0,False,True,False,False,False,1
450,155098.38006182274,155098.38006182274,0.0,0.0,0.0,0,False,False,False,False,True,1
6,340473.03,0.0,0.0,6371590.62,8245234.16,0,False,False,False,False,True,0
379,71779.21,37798.0,109577.21,48589.76,0.0,0,True,False,False,False,False,0
364,3116889.41,3116889.41,0.0,226218.51,3343107.92,0,False,True,False,False,False,1
365,3265851.188931746,3265851.188931746,0.0,735937.9663537635,4001789.1571271177,0,False,True,False,False,False,1
93,3723738.06,3723738.06,0.0,0.0,0.0,0,False,False,False,False,True,1
69,33616.54394019825,33616.54394019825,0.0,196546.50175740314,230163.04831380417,0,False,True,False,False,False,1
497,187024.54600067216,187024.54600067216,0.0,256713.101576258,443737.6475769302,0,False,True,False,False,False,1
234,85473.01,1012.0,0.0,0.0,85473.01,0,False,True,False,False,False,0
202,95640.51,222087.0,126446.49,775840.05,871480.56,0,False,True,False,False,False,0
8,172865.19,6652090.2,6824955.39,6259226.34,7428081.5,0,True,False,False,False,False,0
610,633459.44,633459.44,0.0,0.0,0.0,0,False,False,False,False,True,1
280,203589.4,5677049.21,5880638.61,1257103.59,1053514.19,0,True,False,False,False,False,0
85,1440705.58,1440705.58,0.0,0.0,0.0,0,False,False,False,False,True,1
524,37267.99932189341,37267.99932189341,0.0,758046.2455278719,795314.240091766,0,False,True,False,False,False,1
576,274916.88029366225,274916.88029366225,0.0,0.0,274916.88029366225,0,False,True,False,False,False,1
44,99173.73,7292.0,0.0,0.0,99173.73,0,False,True,False,False,False,0
522,79320.17564395352,79320.17564395352,0.0,2086810.415044397,2166130.590688351,0,False,True,False,False,False,1
36,555624.58,147.0,0.0,164.23,693416.92,0,False,False,False,False,True,0
327,1208027.711151318,1208027.711151318,0.0,186255.18961019177,1394282.9022205113,0,False,True,False,False,False,1
426,99804.21,99804.21,0.0,0.0,0.0,0,False,False,False,False,True,1
185,25061.612557785647,25061.612557785647,0.0,0.0,0.0,0,False,False,False,False,True,1
357,11793.26,86489.0,74695.74,0.0,0.0,0,False,False,False,True,False,0
230,2927348.8542274125,2927348.8542274125,0.0,0.0,0.0,0,False,False,False,False,True,1
283,39599.86,0.0,0.0,463061.83,502661.68,0,False,True,False,False,False,0
305,72157.91,32817.49,0.0,91139.36,163297.27,0,False,False,False,False,True,0
98,63624.08,63624.08,0.0,0.0,0.0,0,False,False,False,False,True,1
275,1730756.5411750132,1730756.5411750132,0.0,1292485.213012114,3023241.754187127,0,False,True,False,False,False,1
328,405957.36618279124,405957.36618279124,0.0,0.0,405957.36618279124,0,False,True,False,False,False,1
328,2299330.46,2299330.46,0.0,0.0,0.0,0,False,False,False,False,True,1
647,32690.336090019395,32690.336090019395,0.0,0.0,32690.336090019395,0,False,True,False,False,False,1
400,245155.25,245155.25,0.0,0.0,0.0,0,False,False,False,False,True,1
419,1675726.4795217507,1675726.4795217507,0.0,4609286.066827853,6285012.55319413,0,False,True,False,False,False,1
695,221895.79,0.0,0.0,346247.35,568143.14,0,False,False,False,False,True,0
612,11155.45,11155.45,0.0,1208791.84,1219947.29,0,False,True,False,False,False,1
406,56621.59,8754354.3,8810975.89,123577.07,66955.47,0,True,False,False,False,False,0
372,1452074.5171367882,1452074.5171367882,0.0,0.0,0.0,0,False,False,False,False,True,1
43,13567.0,580075.69,566508.69,0.0,0.0,0,False,False,False,True,False,0
158,566754.4704037652,566754.4704037652,0.0,0.0,566754.4704037652,0,False,True,False,False,False,1
39,179995.9,346.0,0.0,0.0,179995.9,0,False,True,False,False,False,0
47,11699.9,56850.0,45150.1,0.0,0.0,0,False,False,False,True,False,0
179,84330.71,177295.1,261625.81,288524.62,204193.92,0,True,False,False,False,False,0
564,251131.5441831163,251131.5441831163,0.0,0.0,251131.5441831163,0,False,True,False,False,False,1
177,452804.42,452804.42,0.0,0.0,0.0,0,False,False,False,False,True,1
284,741277.85,741277.85,0.0,0.0,0.0,0,False,False,False,False,True,1
182,2158.12,142042.46,139884.34,0.0,0.0,0,False,False,False,True,False,0
493,10873.004502996608,10873.004502996608,0.0,0.0,0.0,0,False,False,False,False,True,1
656,734281.6533328132,734281.6533328132,0.0,6105536.406342858,6839818.061931386,0,False,True,False,False,False,1
12,215064.61,398157.0,183092.39,43694.0,0.0,0,False,True,False,False,False,0
236,4986.64,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
160,141508.56,141508.56,0.0,0.0,0.0,0,False,False,False,False,True,1
354,255606.47,979388.0,1234994.47,89325.87,0.0,0,True,False,False,False,False,0
621,348751.45,348751.45,0.0,698.29,349449.75,0,False,True,False,False,False,1
491,34337.218998842225,34337.218998842225,0.0,0.0,0.0,0,False,False,False,False,True,1
476,45247.98,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
553,254528.76,254528.76,0.0,0.0,0.0,0,False,False,False,False,True,1
185,165341.91,208573.0,373914.91,0.0,0.0,0,True,False,False,False,False,0
332,1069205.5019411177,1069205.5019411177,0.0,0.0,0.0,0,False,False,False,False,True,1
207,205197.58,0.0,0.0,737683.03,942880.61,0,False,True,False,False,False,0
20,178622.08,1998.0,180620.08,42797.56,0.0,0,True,False,False,False,False,0
443,101754.3878677113,101754.3878677113,0.0,71435.18774966097,173189.58008292393,0,False,True,False,False,False,1
29,340198.41,340198.41,0.0,1614043.79,1954242.21,0,False,True,False,False,False,1
603,16444.162006318653,16444.162006318653,0.0,0.0,16444.162006318653,0,False,True,False,False,False,1
10,453137.79,4689.0,0.0,1548908.93,2030563.98,0,False,True,False,False,False,0
548,20893.61,25118.0,4224.39,0.0,0.0,0,False,False,False,True,False,0
402,52553.69,0.0,0.0,228425.5,280979.19,0,False,True,False,False,False,0
482,143656.43978548096,143656.43978548096,0.0,0.0,143656.43978548096,0,False,True,False,False,False,1
260,388328.27,4163255.6,4551583.87,28618247.66,28229919.39,0,True,False,False,False,False,0
273,601494.61,601494.61,0.0,0.0,0.0,0,False,False,False,False,True,1
229,103271.75,6857825.08,6961096.83,4045436.98,3942165.24,0,True,False,False,False,False,0
336,170038.31,170038.31,0.0,0.0,0.0,0,False,False,False,False,True,1
450,422261.63,422261.63,0.0,872573.61,1294835.24,0,False,True,False,False,False,1
310,112729.38,29913.0,0.0,0.0,112729.38,0,False,True,False,False,False,0
162,74582.82,11602563.88,11677146.71,1309926.87,1235344.05,0,True,False,False,False,False,0
704,70961.81127894542,70961.81127894542,0.0,15593.689890413581,88401.08237617096,0,False,True,False,False,True,1
140,6862.19,71208.0,64345.81,0.0,0.0,0,False,False,False,True,False,0
442,37323.15,37323.15,0.0,0.0,0.0,0,False,False,False,False,True,1
379,430546.61,40356.0,470902.61,940264.18,509717.57,0,True,False,False,False,False,0
392,4479660.475041724,4479660.475041724,0.0,0.0,0.0,0,False,False,False,False,True,1
18,324497.7,233.0,0.0,321401.17,487795.32,0,False,True,False,False,False,0
383,3912.46,713461.0,709548.54,0.0,0.0,0,False,False,False,True,False,0
1,1449.03,80983.0,79533.97,0.0,0.0,0,False,False,False,True,False,0
412,87435.92665080295,87435.92665080295,0.0,0.0,0.0,0,False,False,False,False,True,1
185,86629.72,0.0,0.0,105944.59,192574.31,0,False,True,False,False,False,0
349,699670.5114732139,699670.5114732139,0.0,0.0,0.0,0,False,False,False,False,True,1
590,47095.44,2121473.26,2168568.71,71385.47,24290.03,0,True,False,False,False,False,0
51,334308.7650500723,334308.7650500723,0.0,316802.6266508552,651111.3822325387,0,False,True,False,False,False,1
351,210077.58,913.0,0.0,170089.44,380167.01,0,False,True,False,False,False,0
348,12208.36,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
256,12092.44,1004.0,13096.44,560768.58,548676.14,0,True,False,False,False,False,0
354,144684.78,49550.0,194234.78,272235.87,127551.08,0,True,False,False,False,False,0
455,338083.76,338083.76,0.0,788505.46,1126589.22,0,False,True,False,False,False,1
412,9230569.214521823,9230569.214521823,0.0,0.0,0.0,0,False,False,False,False,True,1
362,1397689.48,1397689.48,0.0,0.0,0.0,0,False,False,False,False,True,1
180,664975.0275120182,664975.0275120182,0.0,0.0,0.0,0,False,False,False,False,True,1
382,1595587.46,1595587.46,0.0,7519338.35,9114925.81,0,False,True,False,False,False,1
110,178573.680657348,178573.680657348,0.0,0.0,0.0,0,False,False,False,False,True,1
72,730574.39,730574.39,0.0,183897.18,914471.57,0,False,True,False,False,False,1
530,4961033.116515604,4961033.116515604,0.0,16581.452922641507,4977614.569438245,0,False,True,False,False,False,1
252,33671.04,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
346,138601.71,253828.0,392429.71,329572.2,190970.49,0,True,False,False,False,False,0
400,58604.09,158444.07,99839.98,0.0,0.0,0,False,False,False,True,False,0
738,10000000.0,10000000.0,0.0,0.0,10000000.0,0,False,True,False,False,False,1
